,imodulon,annotation,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,source,pathway_name,module_name
628,TrpR,tryptophan catabolic process,2.9170401085527864e-06,0.0024619818516185515,0.25,1.0,0.4,2.0,4.0,8.0,GO,,
629,TrpR,tryptophan synthase activity,2.9170401085527864e-06,0.0024619818516185515,0.25,1.0,0.4,2.0,12.0,8.0,GO,,
630,TrpR,lyase activity,3.7533896937531865e-06,0.002639884084606408,0.625,0.030120481927710843,0.057471264367816084,5.0,200.0,8.0,GO,,
631,TrpR,amino acid biosynthetic process,1.80383369464676e-05,0.008457975768232586,0.5,0.0392156862745098,0.07272727272727272,4.0,117.0,8.0,GO,,
632,TrpR,aromatic amino acid transmembrane transporter activity,1.7470286776608798e-05,0.008457975768232586,0.25,0.5,0.3333333333333333,2.0,4.0,8.0,GO,,
633,TrpR,aromatic amino acid transport,1.7470286776608798e-05,0.008457975768232586,0.25,0.5,0.3333333333333333,2.0,4.0,8.0,GO,,
634,TrpR,carbon-carbon lyase activity,4.359596903268247e-05,0.018397498931792003,0.25,0.3333333333333333,0.28571428571428575,2.0,6.0,8.0,GO,,
635,CysB-2,"ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing",6.2450927170444644e-06,0.011062061219235498,0.5,0.4,0.4444444444444445,2.0,5.0,4.0,GO,,
636,CysB-2,hydrogen sulfide biosynthetic process,9.364786295407283e-06,0.011062061219235498,0.5,0.3333333333333333,0.4,2.0,8.0,4.0,GO,,
637,CysB-2,sulfate transmembrane transport,1.3106707605729263e-05,0.011062061219235498,0.5,0.2857142857142857,0.36363636363636365,2.0,10.0,4.0,GO,,
638,CysB-2,sulfate transport,1.3106707605729263e-05,0.011062061219235498,0.5,0.2857142857142857,0.36363636363636365,2.0,14.0,4.0,GO,,
639,CysB-2,thiosulfate transport,6.2450927170444644e-06,0.011062061219235498,0.5,0.4,0.4444444444444445,2.0,6.0,4.0,GO,,
640,CysB-2,sulfur compound metabolic process,4.112979147405247e-05,0.028927953336750238,0.5,0.16666666666666666,0.25,2.0,15.0,4.0,GO,,
641,EvgA,oxalate catabolic process,1.0938900407072951e-05,0.02437788070421885,0.13333333333333333,1.0,0.23529411764705882,2.0,5.0,15.0,GO,,
642,EvgA,response to acidic pH,1.1553497964084765e-05,0.02437788070421885,0.2,0.21428571428571427,0.20689655172413796,3.0,17.0,15.0,GO,,
643,LPS,lipopolysaccharide biosynthetic process,5.40372905917609e-06,0.022803736629723098,0.12280701754385964,0.12727272727272726,0.125,7.0,92.0,57.0,GO,,
644,MalE,cell chemotaxis,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,GO,,
645,MalE,detection of maltose stimulus,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,GO,,
646,MalE,maltose binding,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,GO,,
647,ppGpp,tRNA processing,1.813714106888254e-05,0.07653873531068432,0.19230769230769232,0.08620689655172414,0.11904761904761904,5.0,90.0,26.0,GO,,
648,mdt,cellular stress response to acidic pH,2.089259765437244e-07,0.0008816676210145169,0.3333333333333333,0.42857142857142855,0.375,3.0,8.0,9.0,GO,,
649,GatR,galactitol metabolic process,3.2515724591272987e-13,1.37216357775172e-09,0.3125,1.0,0.47619047619047616,5.0,6.0,16.0,GO,,
650,GatR,carbohydrate transport,9.133948340161035e-10,1.9272630997739783e-06,0.5,0.0761904761904762,0.13223140495867772,8.0,125.0,16.0,GO,,
651,GatR,galactitol catabolic process,3.9959453542270377e-08,2.81048156580635e-05,0.1875,1.0,0.3157894736842105,3.0,5.0,16.0,GO,,
652,GatR,mannose transmembrane transport,3.9959453542270377e-08,2.81048156580635e-05,0.1875,1.0,0.3157894736842105,3.0,6.0,16.0,GO,,
653,GatR,phosphoenolpyruvate-dependent sugar phosphotransferase system,2.9856711452700317e-08,2.81048156580635e-05,0.375,0.10344827586206896,0.16216216216216217,6.0,201.0,16.0,GO,,
654,GatR,protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity,3.9959453542270377e-08,2.81048156580635e-05,0.1875,1.0,0.3157894736842105,3.0,3.0,16.0,GO,,
655,GatR,glucose import across plasma membrane,1.5948192956329603e-07,8.412671784463866e-05,0.1875,0.75,0.3,3.0,5.0,16.0,GO,,
656,GatR,methylgalactoside transport,1.5948192956329603e-07,8.412671784463866e-05,0.1875,0.75,0.3,3.0,4.0,16.0,GO,,
657,GatR,transmembrane transporter complex,2.559075384809171e-07,0.00011999220137660781,0.3125,0.11904761904761904,0.17241379310344826,5.0,63.0,16.0,GO,,
658,GatR,galactose transmembrane transport,1.3861658254218876e-06,0.0005849619783280365,0.1875,0.42857142857142855,0.26086956521739124,3.0,10.0,16.0,GO,,
659,GatR,galactose transmembrane transporter activity,1.2501600465226232e-05,0.004396396163604558,0.125,1.0,0.2222222222222222,2.0,2.0,16.0,GO,,
660,GatR,protein-phosphocysteine-galactitol-phosphotransferase system transporter activity,1.2501600465226232e-05,0.004396396163604558,0.125,1.0,0.2222222222222222,2.0,2.0,16.0,GO,,
661,GatR,galactitol transmembrane transport,3.742488248911488e-05,0.011280928864576056,0.125,0.6666666666666666,0.21052631578947367,2.0,5.0,16.0,GO,,
662,GatR,methylgalactoside transmembrane transporter activity,3.742488248911488e-05,0.011280928864576056,0.125,0.6666666666666666,0.21052631578947367,2.0,3.0,16.0,GO,,
663,GatR,D-tagatose 6-phosphate catabolic process,7.469028304879018e-05,0.021012866297726304,0.125,0.5,0.2,2.0,10.0,16.0,GO,,
664,OxyR,hydrogen peroxide catabolic process,1.5970093547417694e-08,6.739379477010266e-05,0.375,0.75,0.5,3.0,9.0,8.0,GO,,
665,OxyR,response to oxidative stress,1.0158937882014583e-06,0.002143535893105077,0.5,0.08,0.13793103448275865,4.0,64.0,8.0,GO,,
666,OxyR,alkyl hydroperoxide reductase complex,2.9170401085527864e-06,0.0024619818516185515,0.25,1.0,0.4,2.0,4.0,8.0,GO,,
667,OxyR,cell redox homeostasis,2.684820133202641e-06,0.0024619818516185515,0.375,0.17647058823529413,0.24,3.0,25.0,8.0,GO,,
668,OxyR,cellular oxidant detoxification,2.2129265002382285e-06,0.0024619818516185515,0.375,0.1875,0.25,3.0,33.0,8.0,GO,,
669,OxyR,disulfide oxidoreductase activity,0.00010434384766124703,0.07338850618841042,0.25,0.2222222222222222,0.23529411764705882,2.0,10.0,8.0,GO,,
670,OxyR,oxidoreductase activity,0.00014072032165120214,0.07422996967100913,0.625,0.014367816091954023,0.028089887640449437,5.0,592.0,8.0,GO,,
671,OxyR,protein-disulfide reductase activity,0.00013031064825349889,0.07422996967100913,0.25,0.2,0.22222222222222224,2.0,22.0,8.0,GO,,
672,Rcs-2,regulation of capsule organization,1.9794200736608204e-05,0.08353152710848662,0.1,1.0,0.18181818181818182,2.0,2.0,20.0,GO,,
673,PAL 26 Del,D-galacturonate catabolic process,4.122922291940782e-05,0.0869936603599505,0.07317073170731707,0.375,0.12244897959183672,3.0,15.0,41.0,GO,,
674,PAL 26 Del,D-glucuronate catabolic process,2.5936897595491932e-05,0.0869936603599505,0.07317073170731707,0.42857142857142855,0.125,3.0,15.0,41.0,GO,,
675,NikR,nickel cation import across plasma membrane,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,GO,,
676,NikR,nickel cation transport,4.466445685606297e-16,9.424200396629286e-13,1.0,0.8333333333333334,0.9090909090909091,5.0,8.0,5.0,GO,,
677,NikR,nickel cation binding,4.606394317102283e-13,6.479661339390545e-10,1.0,0.29411764705882354,0.45454545454545453,5.0,36.0,5.0,GO,,
678,NikR,nickel cation transmembrane transport,4.886738224652673e-12,5.155508827008569e-09,0.8,0.6666666666666666,0.7272727272727272,4.0,7.0,5.0,GO,,
679,NikR,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",3.9752668124115154e-08,3.355125189675319e-05,1.0,0.034013605442176874,0.06578947368421054,5.0,175.0,5.0,GO,,
680,NikR,ABC-type nickel transporter activity,1.041800038768855e-06,0.0007327326939340947,0.4,1.0,0.5714285714285715,2.0,6.0,5.0,GO,,
681,NikR,monoatomic ion transport,2.1309887327855826e-06,0.0012846817789078798,0.8,0.03508771929824561,0.06722689075630252,4.0,117.0,5.0,GO,,
682,NikR,nickel cation transmembrane transporter activity,6.245092717048043e-06,0.0032942864082428427,0.4,0.5,0.4444444444444445,2.0,9.0,5.0,GO,,
683,NikR,dipeptide transmembrane transport,0.00017676871023538748,0.0745963957193335,0.4,0.10526315789473684,0.16666666666666666,2.0,26.0,5.0,GO,,
684,NikR,dipeptide transmembrane transporter activity,0.00017676871023538748,0.0745963957193335,0.4,0.10526315789473684,0.16666666666666666,2.0,32.0,5.0,GO,,
685,TdcA,L-threonine catabolic process to propionate,6.592419276910119e-16,2.78200093485607e-12,0.5,0.8571428571428571,0.631578947368421,6.0,8.0,12.0,GO,,
686,TdcA,threonine catabolic process,8.723522657410858e-07,0.001840663280713691,0.25,0.375,0.3,3.0,13.0,12.0,GO,,
687,TdcA,L-serine ammonia-lyase activity,6.844531915263592e-05,0.09627974894137453,0.16666666666666666,0.4,0.23529411764705882,2.0,20.0,12.0,GO,,
688,CusR,detoxification of copper ion,3.4391631779230935e-14,1.4513268610835454e-10,0.45454545454545453,1.0,0.625,5.0,7.0,11.0,GO,,
689,CusR,response to copper ion,8.034601949169719e-14,1.6953010112748105e-10,0.5454545454545454,0.46153846153846156,0.4999999999999999,6.0,23.0,11.0,GO,,
690,CusR,copper ion transmembrane transport,2.0611407010069087e-13,2.899337919416385e-10,0.45454545454545453,0.8333333333333334,0.5882352941176471,5.0,7.0,11.0,GO,,
691,CusR,copper ion binding,1.8023813888999911e-12,1.9015123652894905e-09,0.5454545454545454,0.3,0.3870967741935483,6.0,42.0,11.0,GO,,
692,CusR,copper ion export,2.1509509132717746e-11,1.134626606750861e-08,0.36363636363636365,1.0,0.5333333333333333,4.0,9.0,11.0,GO,,
693,CusR,intracellular copper ion homeostasis,2.1509509132717746e-11,1.134626606750861e-08,0.36363636363636365,1.0,0.5333333333333333,4.0,5.0,11.0,GO,,
694,CusR,response to silver ion,2.1509509132717746e-11,1.134626606750861e-08,0.36363636363636365,1.0,0.5333333333333333,4.0,14.0,11.0,GO,,
695,CusR,silver ion transmembrane transport,2.1509509132717746e-11,1.134626606750861e-08,0.36363636363636365,1.0,0.5333333333333333,4.0,4.0,11.0,GO,,
696,CusR,copper ion transmembrane transporter activity,1.1773767561561774e-08,5.520588789976743e-06,0.2727272727272727,1.0,0.42857142857142855,3.0,4.0,11.0,GO,,
697,CusR,copper ion transport,1.1741523932906644e-07,4.9549230996866034e-05,0.2727272727272727,0.6,0.37499999999999994,3.0,5.0,11.0,GO,,
698,CusR,response to toxic substance,3.6652473794860136e-07,0.0001406122176493725,0.36363636363636365,0.14814814814814814,0.21052631578947367,4.0,34.0,11.0,GO,,
699,CusR,plasma membrane copper ion transport,5.729900213228682e-06,0.002015014908318753,0.18181818181818182,1.0,0.3076923076923077,2.0,3.0,11.0,GO,,
700,CusR,monoatomic ion transport,0.0001245489772458744,0.04043051415212231,0.36363636363636365,0.03508771929824561,0.064,4.0,117.0,11.0,GO,,
701,CusR,transition metal ion binding,0.00025503332175505125,0.0768743298433083,0.18181818181818182,0.2,0.1904761904761905,2.0,15.0,11.0,GO,,
702,DksA,ribosome,1.3682689642727971e-65,5.774095029231204e-62,0.875,0.5833333333333334,0.7000000000000001,35.0,113.0,40.0,GO,,
703,DksA,cytoplasmic translation,1.6073298708270035e-64,3.391466027444977e-61,0.85,0.6181818181818182,0.7157894736842104,34.0,57.0,40.0,GO,,
704,DksA,ribonucleoprotein complex,2.4404944287952275e-63,2.574721622378965e-60,0.85,0.5862068965517241,0.6938775510204082,34.0,60.0,40.0,GO,,
705,DksA,structural constituent of ribosome,2.4404944287952275e-63,2.574721622378965e-60,0.85,0.5862068965517241,0.6938775510204082,34.0,144.0,40.0,GO,,
706,DksA,translation,4.8443447524433475e-54,4.088626971062185e-51,0.875,0.32710280373831774,0.4761904761904762,35.0,193.0,40.0,GO,,
707,DksA,rRNA binding,3.0351044037802947e-49,2.134690097325474e-46,0.725,0.4915254237288136,0.5858585858585859,29.0,111.0,40.0,GO,,
708,DksA,RNA binding,1.8946227185873077e-36,1.142186838919777e-33,0.75,0.189873417721519,0.30303030303030304,30.0,248.0,40.0,GO,,
709,DksA,cytosolic large ribosomal subunit,6.728506941323795e-35,3.549287411548302e-32,0.5,0.5882352941176471,0.5405405405405405,20.0,119.0,40.0,GO,,
710,DksA,cytoplasm,2.981576821246594e-24,1.3980282428511808e-21,0.95,0.041804180418041806,0.08008429926238145,38.0,2264.0,40.0,GO,,
711,DksA,cytosolic small ribosomal subunit,3.980703321800048e-24,1.6798568017996201e-21,0.35,0.5833333333333334,0.4375,14.0,90.0,40.0,GO,,
712,DksA,ribosomal large subunit assembly,3.7706693652584614e-20,1.4465658837627917e-17,0.325,0.43333333333333335,0.37142857142857144,13.0,49.0,40.0,GO,,
713,DksA,ribosomal small subunit assembly,2.628750788395575e-14,9.24444027252444e-12,0.225,0.45,0.3,9.0,27.0,40.0,GO,,
714,DksA,large ribosomal subunit rRNA binding,3.5800405913529146e-13,1.1621362535007153e-10,0.175,0.7,0.27999999999999997,7.0,13.0,40.0,GO,,
715,DksA,small ribosomal subunit,9.780114899687636e-13,2.9480060626201303e-10,0.175,0.6363636363636364,0.27450980392156865,7.0,12.0,40.0,GO,,
716,DksA,cytosol,4.155856831357073e-12,1.16918105522179e-09,0.75,0.029644268774703556,0.05703422053231939,30.0,1846.0,40.0,GO,,
717,DksA,large ribosomal subunit,8.008366545890294e-11,2.1122066764785648e-08,0.15,0.6,0.24,6.0,12.0,40.0,GO,,
718,DksA,tRNA binding,2.6689559038854336e-10,6.625290537880312e-08,0.225,0.1836734693877551,0.20224719101123595,9.0,78.0,40.0,GO,,
719,DksA,mRNA 5'-UTR binding,2.6885554480469503e-09,6.303168883754517e-07,0.125,0.625,0.20833333333333334,5.0,12.0,40.0,GO,,
720,DksA,small ribosomal subunit rRNA binding,2.0440188188521163e-07,4.539873376608385e-05,0.1,0.5714285714285714,0.1702127659574468,4.0,12.0,40.0,GO,,
721,DksA,protein binding,1.904474948267575e-05,0.004018442140844583,0.575,0.02037201062887511,0.03934987168520103,23.0,4076.0,40.0,GO,,
722,DksA,intracellular organelle,2.405563980538699e-05,0.004834038094225386,0.075,0.42857142857142855,0.1276595744680851,3.0,7.0,40.0,GO,,
723,DksA,polysomal ribosome,8.126040302397032e-05,0.01558722276187067,0.05,1.0,0.09523809523809523,2.0,2.0,40.0,GO,,
724,DksA,regulation of translation,0.00013753204228186426,0.025234139931715964,0.1,0.13333333333333333,0.1142857142857143,4.0,36.0,40.0,GO,,
725,DksA,mRNA binding,0.00023930802109927075,0.039338711973915426,0.075,0.21428571428571427,0.1111111111111111,3.0,20.0,40.0,GO,,
726,DksA,response to antibiotic,0.00023540957227479446,0.039338711973915426,0.15,0.06060606060606061,0.08633093525179855,6.0,140.0,40.0,GO,,
727,DksA,5S rRNA binding,0.00024237121121369694,0.039338711973915426,0.05,0.6666666666666666,0.09302325581395349,2.0,6.0,40.0,GO,,
728,DksA,negative regulation of translation,0.0002972445485022996,0.04645822202517424,0.075,0.2,0.10909090909090907,3.0,22.0,40.0,GO,,
729,DksA,transcription antitermination,0.0006171913515469278,0.09301955369742983,0.075,0.15789473684210525,0.10169491525423728,3.0,36.0,40.0,GO,,
730,RhaS,rhamnose metabolic process,2.8572190814915125e-18,1.2057464523894182e-14,0.75,1.0,0.8571428571428571,6.0,17.0,8.0,GO,,
731,RhaS,rhamnose catabolic process,1.5934184086501215e-10,3.362112842251756e-07,0.5,0.5714285714285714,0.5333333333333333,4.0,17.0,8.0,GO,,
732,PurR-2,pyrimidine nucleotide biosynthetic process,4.330569920448603e-14,1.8275005064293105e-10,0.5,0.5454545454545454,0.5217391304347826,6.0,29.0,12.0,GO,,
733,PurR-2,'de novo' UMP biosynthetic process,1.1243034320795183e-09,2.3722802416877835e-06,0.3333333333333333,0.5714285714285714,0.4210526315789474,4.0,8.0,12.0,GO,,
734,PurR-2,'de novo' pyrimidine nucleobase biosynthetic process,4.035661965282476e-09,5.676831164497349e-06,0.3333333333333333,0.4444444444444444,0.380952380952381,4.0,18.0,12.0,GO,,
735,PurR-2,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,1.5698356748749127e-08,1.656176636993033e-05,0.25,1.0,0.4,3.0,16.0,12.0,GO,,
736,PurR-2,pyrimidine nucleobase biosynthetic process,1.564999572736263e-07,0.0001320859639389406,0.25,0.6,0.35294117647058826,3.0,7.0,12.0,GO,,
737,PurR-2,glutamine metabolic process,4.420976836382694e-06,0.003109420374922495,0.25,0.23076923076923078,0.24000000000000002,3.0,19.0,12.0,GO,,
738,PurR-2,aspartate carbamoyltransferase complex,6.875880255874444e-06,0.0032240238533100176,0.16666666666666666,1.0,0.2857142857142857,2.0,3.0,12.0,GO,,
739,PurR-2,carbamoyl-phosphate synthase complex,6.875880255874444e-06,0.0032240238533100176,0.16666666666666666,1.0,0.2857142857142857,2.0,5.0,12.0,GO,,
740,PurR-2,cytosine metabolic process,6.875880255874444e-06,0.0032240238533100176,0.16666666666666666,1.0,0.2857142857142857,2.0,2.0,12.0,GO,,
741,Ile-tRNA,amino acid biosynthetic process,7.443421260182311e-14,3.141123771796935e-10,0.8181818181818182,0.08823529411764706,0.15929203539823011,9.0,117.0,11.0,GO,,
742,Ile-tRNA,isoleucine biosynthetic process,6.814694582256424e-11,1.4379005568561055e-07,0.45454545454545453,0.35714285714285715,0.4,5.0,33.0,11.0,GO,,
743,Ile-tRNA,branched-chain amino acid biosynthetic process,2.903172228269663e-10,4.0837956010993265e-07,0.45454545454545453,0.2777777777777778,0.3448275862068966,5.0,36.0,11.0,GO,,
744,Ile-tRNA,valine biosynthetic process,4.482429026447042e-09,4.728962622901629e-06,0.36363636363636365,0.4,0.380952380952381,4.0,26.0,11.0,GO,,
745,Ile-tRNA,threonine biosynthetic process,2.3450866094490476e-07,0.0001979253098374996,0.2727272727272727,0.5,0.3529411764705882,3.0,19.0,11.0,GO,,
746,Ile-tRNA,threonine metabolic process,1.716615310476182e-05,0.012073527683682481,0.18181818181818182,0.6666666666666666,0.28571428571428575,2.0,3.0,11.0,GO,,
747,Ile-tRNA,amino acid metabolic process,4.151301199744717e-05,0.025026415804175296,0.2727272727272727,0.10344827586206896,0.15,3.0,29.0,11.0,GO,,
748,AppY-2,hydrogen metabolic process,5.993918031340588e-09,2.529433409225728e-05,0.3333333333333333,1.0,0.5,3.0,6.0,9.0,GO,,
749,AppY-2,hydrogenase (acceptor) activity,1.1950912572896205e-07,0.0002521642552881099,0.3333333333333333,0.5,0.4,3.0,12.0,9.0,GO,,
750,AppY-2,fermentation,5.003917895742936e-07,0.0007038844506678397,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,13.0,9.0,GO,,
751,AppY-2,cellular response to starvation,9.808918412117897e-07,0.0010348408924784381,0.3333333333333333,0.2727272727272727,0.3,3.0,13.0,9.0,GO,,
752,AppY-2,[Ni-Fe] hydrogenase complex,1.6967165508076894e-06,0.0014320287688816898,0.3333333333333333,0.23076923076923078,0.27272727272727276,3.0,19.0,9.0,GO,,
753,AppY-2,electron transfer activity,7.503405942178486e-06,0.005277395512665535,0.4444444444444444,0.056338028169014086,0.1,4.0,128.0,9.0,GO,,
754,AppY-2,respiratory electron transport chain,1.9137107778069967e-05,0.011536942117636466,0.3333333333333333,0.10714285714285714,0.16216216216216214,3.0,31.0,9.0,GO,,
755,AppY-2,ferredoxin hydrogenase activity,2.2454954131576355e-05,0.011844988304406527,0.2222222222222222,0.5,0.30769230769230765,2.0,4.0,9.0,GO,,
756,AppY-2,anaerobic electron transport chain,6.144184983769587e-05,0.028809400701675175,0.3333333333333333,0.07317073170731707,0.12,3.0,54.0,9.0,GO,,
757,AppY-2,anaerobic respiration,0.00023449881639410808,0.0989585005183136,0.3333333333333333,0.046875,0.08219178082191782,3.0,102.0,9.0,GO,,
758,PurR-1,'de novo' IMP biosynthetic process,2.7777814795533613e-25,1.1722237843715184e-21,0.6666666666666666,0.8333333333333334,0.7407407407407408,10.0,32.0,15.0,GO,,
759,PurR-1,purine nucleotide biosynthetic process,1.830200180890909e-22,3.8617223816798177e-19,0.6666666666666666,0.5555555555555556,0.606060606060606,10.0,35.0,15.0,GO,,
760,PurR-1,ligase activity,2.7390709858353085e-07,0.0003852959853408334,0.4,0.06666666666666667,0.1142857142857143,6.0,107.0,15.0,GO,,
761,PurR-1,phosphoribosylamine-glycine ligase activity,1.0938900407072951e-05,0.007693693286307976,0.13333333333333333,1.0,0.23529411764705882,2.0,6.0,15.0,GO,,
762,PurR-1,phosphoribosylglycinamide formyltransferase activity,1.0938900407072951e-05,0.007693693286307976,0.13333333333333333,1.0,0.23529411764705882,2.0,7.0,15.0,GO,,
763,PurR-1,purine nucleobase biosynthetic process,1.0938900407072951e-05,0.007693693286307976,0.13333333333333333,1.0,0.23529411764705882,2.0,2.0,15.0,GO,,
764,ryhB,enterobactin biosynthetic process,1.0475102952946962e-12,4.420493446143618e-09,0.5,0.625,0.5555555555555556,5.0,32.0,10.0,GO,,
765,ryhB,"2,3-dihydroxybenzoate-serine ligase activity",1.4047175043412919e-05,0.029639539341601257,0.2,0.6666666666666666,0.30769230769230765,2.0,9.0,10.0,GO,,
766,ryhB,siderophore biosynthetic process,2.8060140190212645e-05,0.03947126386756579,0.2,0.5,0.28571428571428575,2.0,4.0,10.0,GO,,
767,NarL-1,nitrate assimilation,5.556462237851148e-19,2.3448270643731846e-15,0.39285714285714285,0.4230769230769231,0.4074074074074074,11.0,34.0,28.0,GO,,
768,NarL-1,anaerobic respiration,4.66508901660946e-14,9.84333782504596e-11,0.39285714285714285,0.171875,0.2391304347826087,11.0,102.0,28.0,GO,,
769,NarL-1,anaerobic electron transport chain,1.3105885917273897e-12,1.8435612856965283e-09,0.32142857142857145,0.21951219512195122,0.2608695652173913,9.0,54.0,28.0,GO,,
770,NarL-1,cytochrome c biosynthetic process,7.316038033036446e-12,6.17473609988276e-09,0.17857142857142858,1.0,0.30303030303030304,5.0,11.0,28.0,GO,,
771,NarL-1,heme import across plasma membrane,7.316038033036446e-12,6.17473609988276e-09,0.17857142857142858,1.0,0.30303030303030304,5.0,5.0,28.0,GO,,
772,NarL-1,cytochrome complex assembly,3.4613302819816524e-11,2.0866876842803676e-08,0.21428571428571427,0.5,0.3,6.0,28.0,28.0,GO,,
773,NarL-1,heme binding,3.1818981817133625e-11,2.0866876842803676e-08,0.2857142857142857,0.21621621621621623,0.24615384615384617,8.0,83.0,28.0,GO,,
774,NarL-1,nitrate reductase complex,4.043391466334212e-10,2.1328889984912967e-07,0.17857142857142858,0.625,0.2777777777777778,5.0,14.0,28.0,GO,,
775,NarL-1,heme transport,6.6435722038404556e-09,3.115097188911858e-06,0.14285714285714285,0.8,0.24242424242424243,4.0,5.0,28.0,GO,,
776,NarL-1,"4 iron, 4 sulfur cluster binding",2.4647733923794316e-08,1.04013437158412e-05,0.32142857142857145,0.07627118644067797,0.1232876712328767,9.0,257.0,28.0,GO,,
777,NarL-1,nitrate reductase activity,4.609799450328474e-08,1.7684866982169235e-05,0.14285714285714285,0.5714285714285714,0.2285714285714286,4.0,22.0,28.0,GO,,
778,NarL-1,iron-sulfur cluster binding,1.4998927848867285e-07,5.2746229601849956e-05,0.32142857142857145,0.06206896551724138,0.10404624277456648,9.0,215.0,28.0,GO,,
779,NarL-1,"nitrite reductase (cytochrome, ammonia-forming) activity",2.3376280322228228e-07,7.04627878284308e-05,0.10714285714285714,1.0,0.19354838709677416,3.0,9.0,28.0,GO,,
780,NarL-1,NarGHI complex,2.3376280322228228e-07,7.04627878284308e-05,0.10714285714285714,1.0,0.19354838709677416,3.0,9.0,28.0,GO,,
781,NarL-1,metal ion binding,3.573228619162228e-06,0.0010052683181909735,0.5357142857142857,0.021897810218978103,0.04207573632538569,15.0,799.0,28.0,GO,,
782,NarL-1,nitrate metabolic process,4.615463530180153e-06,0.0010820697831866802,0.10714285714285714,0.5,0.17647058823529413,3.0,12.0,28.0,GO,,
783,NarL-1,electron transfer activity,4.154302624874202e-06,0.0010820697831866802,0.21428571428571427,0.08450704225352113,0.12121212121212119,6.0,128.0,28.0,GO,,
784,NarL-1,heme transmembrane transporter activity,4.615463530180153e-06,0.0010820697831866802,0.10714285714285714,0.5,0.17647058823529413,3.0,6.0,28.0,GO,,
785,NarL-1,oxidoreductase activity,3.144386805322786e-05,0.0069838485886642935,0.35714285714285715,0.028735632183908046,0.05319148936170212,10.0,592.0,28.0,GO,,
786,NarL-1,nitrite reductase NADH activity,3.9380041465462546e-05,0.007225381521054433,0.07142857142857142,1.0,0.13333333333333333,2.0,6.0,28.0,GO,,
787,NarL-1,nitrite reductase [NAD(P)H] activity,3.9380041465462546e-05,0.007225381521054433,0.07142857142857142,1.0,0.13333333333333333,2.0,3.0,28.0,GO,,
788,NarL-1,nitrite reductase complex [NAD(P)H],3.9380041465462546e-05,0.007225381521054433,0.07142857142857142,1.0,0.13333333333333333,2.0,3.0,28.0,GO,,
789,NarL-1,protein-heme linkage,3.9380041465462546e-05,0.007225381521054433,0.07142857142857142,1.0,0.13333333333333333,2.0,3.0,28.0,GO,,
790,NarL-1,dimethyl sulfoxide metabolic process,0.00011767259879140647,0.02069076528748897,0.07142857142857142,0.6666666666666666,0.12903225806451613,2.0,3.0,28.0,GO,,
791,NarL-1,plasma membrane,0.00016467033507676877,0.02779635256095857,0.6071428571428571,0.014443500424808835,0.028215767634854772,17.0,5334.0,28.0,GO,,
792,NarL-1,dimethyl sulfoxide reductase complex,0.00023441415007140206,0.038047219742358335,0.07142857142857142,0.5,0.125,2.0,8.0,28.0,GO,,
793,NarL-1,ATP-binding cassette (ABC) transporter complex,0.00034595848680432623,0.05407203015978728,0.17857142857142858,0.050505050505050504,0.07874015748031496,5.0,121.0,28.0,GO,,
794,NarL-1,protein binding,0.0004022113560977383,0.060618997240444845,0.5714285714285714,0.0141718334809566,0.027657735522904063,16.0,4076.0,28.0,GO,,
795,NarL-1,dimethyl sulfoxide reductase activity,0.0005814099899968159,0.08460517785470908,0.07142857142857142,0.3333333333333333,0.11764705882352941,2.0,7.0,28.0,GO,,
796,Phage_shock,phage shock,2.2813115746821863e-12,9.627134845158826e-09,0.5714285714285714,1.0,0.7272727272727273,4.0,5.0,7.0,GO,,
797,Phage_shock,regulation of cellular response to stress,9.983019450764346e-09,2.1064171041112768e-05,0.42857142857142855,0.75,0.5454545454545454,3.0,4.0,7.0,GO,,
798,Unchar_10,organic phosphonate transport,1.729389405625159e-08,7.298023291738171e-05,0.10204081632653061,0.5555555555555556,0.1724137931034483,5.0,12.0,49.0,GO,,
799,Unchar_10,alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex,2.5676959708530093e-05,0.031149789742834916,0.061224489795918366,0.5,0.1090909090909091,3.0,10.0,49.0,GO,,
800,Unchar_10,carbon phosphorus lyase complex,2.5676959708530093e-05,0.031149789742834916,0.061224489795918366,0.5,0.1090909090909091,3.0,11.0,49.0,GO,,
801,Unchar_10,ethanolamine catabolic process,2.9525867054819828e-05,0.031149789742834916,0.08163265306122448,0.23529411764705882,0.12121212121212122,4.0,22.0,49.0,GO,,
802,Unchar_10,organic phosphonate metabolic process,4.4581031250425234e-05,0.03762639037535889,0.061224489795918366,0.42857142857142855,0.10714285714285714,3.0,11.0,49.0,GO,,
803,Unchar_10,organic phosphonate catabolic process,7.076846347554418e-05,0.04977381931113274,0.061224489795918366,0.375,0.10526315789473682,3.0,13.0,49.0,GO,,
